# cycle i_ni i_router o_ni o_router vnet flit
41 8 8 30 12 1 8
41 12 12 33 15 0 8
41 15 15 19 1 0 8
41 15 15 19 1 1 8
41 1 1 25 7 0 8
41 7 7 28 10 0 8
41 7 7 28 10 1 8
41 10 10 21 3 0 8
41 10 10 29 11 1 8
41 3 3 29 11 0 8
49 13 13 18 0 0 8
49 13 13 24 6 1 8
49 0 0 24 6 0 8
49 6 6 23 5 0 8
49 6 6 34 16 1 8
49 16 16 23 5 0 8
49 5 5 27 9 0 8
49 9 9 20 2 0 8
49 9 9 32 14 1 8
49 14 14 20 2 0 8
49 2 2 35 17 0 8
49 2 2 26 8 1 8
49 17 17 20 2 0 8
49 8 8 33 15 0 8
49 8 8 30 12 1 8
49 12 12 33 15 0 8
49 15 15 19 1 0 8
49 15 15 19 1 1 8
49 1 1 25 7 0 8
49 7 7 28 10 0 8
49 7 7 28 10 1 8
49 10 10 21 3 0 8
49 10 10 29 11 1 8
49 3 3 29 11 0 8
57 13 13 18 0 0 8
57 13 13 24 6 1 8
57 0 0 24 6 0 8
57 6 6 23 5 0 8
57 6 6 34 16 1 8
57 16 16 23 5 0 8
57 5 5 27 9 0 8
57 9 9 20 2 0 8
57 9 9 32 14 1 8
57 14 14 20 2 0 8
57 2 2 35 17 0 8
57 2 2 26 8 1 8
57 17 17 20 2 0 8
57 8 8 33 15 0 8
57 8 8 30 12 1 8
57 12 12 33 15 0 8
57 15 15 19 1 0 8
57 15 15 19 1 1 8
57 1 1 25 7 0 8
57 7 7 28 10 0 8
57 7 7 28 10 1 8
57 10 10 21 3 0 8
57 10 10 29 11 1 8
57 3 3 29 11 0 8
65 13 13 18 0 0 8
65 13 13 24 6 1 8
65 0 0 24 6 0 8
65 6 6 23 5 0 8
65 6 6 34 16 1 8
65 16 16 23 5 0 8
65 5 5 27 9 0 8
65 9 9 20 2 0 8
65 9 9 32 14 1 8
65 14 14 20 2 0 8
65 2 2 35 17 0 8
65 2 2 26 8 1 8
65 17 17 20 2 0 8
65 8 8 33 15 0 8
65 8 8 30 12 1 8
65 12 12 33 15 0 8
65 15 15 19 1 0 8
65 15 15 19 1 1 8
65 1 1 25 7 0 8
65 7 7 28 10 0 8
65 7 7 28 10 1 8
65 10 10 21 3 0 8
65 10 10 29 11 1 8
65 3 3 29 11 0 8
73 13 13 18 0 0 8
73 13 13 24 6 1 8
73 0 0 24 6 0 8
73 6 6 23 5 0 8
73 6 6 34 16 1 8
73 16 16 23 5 0 8
73 5 5 27 9 0 8
73 9 9 20 2 0 8
73 9 9 32 14 1 8
73 14 14 20 2 0 8
73 2 2 35 17 0 8
73 2 2 26 8 1 8
73 17 17 20 2 0 8
73 8 8 33 15 0 8
73 8 8 30 12 1 8
73 12 12 33 15 0 8
73 15 15 19 1 0 8
73 15 15 19 1 1 8
73 1 1 25 7 0 8
73 7 7 28 10 0 8
73 7 7 28 10 1 8
73 10 10 21 3 0 8
73 10 10 29 11 1 8
73 3 3 29 11 0 8
81 13 13 18 0 0 8
81 13 13 24 6 1 8
81 0 0 24 6 0 8
81 6 6 23 5 0 8
81 6 6 34 16 1 8
81 16 16 23 5 0 8
81 5 5 27 9 0 8
81 9 9 20 2 0 8
81 9 9 32 14 1 8
81 14 14 20 2 0 8
81 2 2 35 17 0 8
81 2 2 26 8 1 8
81 17 17 20 2 0 8
81 8 8 33 15 0 8
81 8 8 30 12 1 8
81 12 12 33 15 0 8
81 15 15 19 1 0 8
81 15 15 19 1 1 8
81 1 1 25 7 0 8
81 7 7 28 10 0 8
81 7 7 28 10 1 8
81 10 10 21 3 0 8
81 10 10 29 11 1 8
81 3 3 29 11 0 8
89 13 13 18 0 0 8
89 13 13 24 6 1 8
89 0 0 24 6 0 8
89 6 6 23 5 0 8
89 6 6 34 16 1 8
89 16 16 23 5 0 8
89 5 5 27 9 0 8
89 9 9 20 2 0 8
89 9 9 32 14 1 8
89 14 14 20 2 0 8
89 2 2 35 17 0 8
89 2 2 26 8 1 8
89 17 17 20 2 0 8
89 8 8 33 15 0 8
89 8 8 30 12 1 8
89 12 12 33 15 0 8
89 15 15 19 1 0 8
89 15 15 19 1 1 8
89 1 1 25 7 0 8
89 7 7 28 10 0 8
89 7 7 28 10 1 8
89 10 10 21 3 0 8
89 10 10 29 11 1 8
89 3 3 29 11 0 8
97 13 13 18 0 0 8
97 13 13 24 6 1 8
97 0 0 24 6 0 8
97 6 6 23 5 0 8
97 6 6 34 16 1 8
97 16 16 23 5 0 8
97 5 5 27 9 0 8
97 9 9 20 2 0 8
97 9 9 32 14 1 8
97 14 14 20 2 0 8
97 2 2 35 17 0 8
97 2 2 26 8 1 8
97 17 17 20 2 0 8
97 8 8 33 15 0 8
97 8 8 30 12 1 8
97 12 12 33 15 0 8
97 15 15 19 1 0 8
97 15 15 19 1 1 8
97 1 1 25 7 0 8
97 7 7 28 10 0 8
97 7 7 28 10 1 8
97 10 10 21 3 0 8
97 10 10 29 11 1 8
97 3 3 29 11 0 8
105 13 13 18 0 0 8
105 13 13 24 6 1 8
105 0 0 24 6 0 8
105 6 6 23 5 0 8
105 6 6 34 16 1 8
105 16 16 23 5 0 8
105 5 5 27 9 0 8
105 9 9 20 2 0 8
105 9 9 32 14 1 8
105 14 14 20 2 0 8
105 2 2 35 17 0 8
105 2 2 26 8 1 8
105 17 17 20 2 0 8
105 8 8 33 15 0 8
105 8 8 30 12 1 8
105 12 12 33 15 0 8
105 15 15 19 1 0 8
105 15 15 19 1 1 8
105 1 1 25 7 0 8
105 7 7 28 10 0 8
105 7 7 28 10 1 8
105 10 10 21 3 0 8
105 10 10 29 11 1 8
105 3 3 29 11 0 8
113 13 13 18 0 0 8
113 13 13 24 6 1 8
113 0 0 24 6 0 8
113 6 6 23 5 0 8
113 6 6 34 16 1 8
113 16 16 23 5 0 8
113 5 5 27 9 0 8
113 9 9 20 2 0 8
113 9 9 32 14 1 8
113 14 14 20 2 0 8
113 2 2 35 17 0 8
113 2 2 26 8 1 8
113 17 17 20 2 0 8
113 8 8 33 15 0 8
113 8 8 30 12 1 8
113 12 12 33 15 0 8
113 15 15 19 1 0 8
113 15 15 19 1 1 8
113 1 1 25 7 0 8
113 7 7 28 10 0 8
113 7 7 28 10 1 8
113 10 10 21 3 0 8
113 10 10 29 11 1 8
113 3 3 29 11 0 8
121 13 13 18 0 0 8
121 13 13 24 6 1 8
121 0 0 24 6 0 8
121 6 6 23 5 0 8
121 6 6 34 16 1 8
121 16 16 23 5 0 8
121 5 5 27 9 0 8
121 9 9 20 2 0 8
121 9 9 32 14 1 8
121 14 14 20 2 0 8
121 2 2 35 17 0 8
121 2 2 26 8 1 8
121 17 17 20 2 0 8
121 8 8 33 15 0 8
121 8 8 30 12 1 8
121 12 12 33 15 0 8
121 15 15 19 1 0 8
121 15 15 19 1 1 8
121 1 1 25 7 0 8
121 7 7 28 10 0 8
121 7 7 28 10 1 8
121 10 10 21 3 0 8
121 10 10 29 11 1 8
121 3 3 29 11 0 8
129 13 13 18 0 0 8
129 13 13 24 6 1 8
129 0 0 24 6 0 8
129 6 6 23 5 0 8
129 6 6 34 16 1 8
129 16 16 23 5 0 8
129 5 5 27 9 0 8
129 9 9 20 2 0 8
129 9 9 32 14 1 8
129 14 14 20 2 0 8
129 2 2 35 17 0 8
129 2 2 26 8 1 8
129 17 17 20 2 0 8
129 8 8 33 15 0 8
129 8 8 30 12 1 8
129 12 12 33 15 0 8
129 15 15 19 1 0 8
129 15 15 19 1 1 8
129 1 1 25 7 0 8
129 7 7 28 10 0 8
129 7 7 28 10 1 8
129 10 10 21 3 0 8
129 10 10 29 11 1 8
129 3 3 29 11 0 8
137 13 13 18 0 0 8
137 13 13 24 6 1 8
137 0 0 24 6 0 8
137 6 6 23 5 0 8
137 6 6 34 16 1 8
137 16 16 23 5 0 8
137 5 5 27 9 0 8
137 9 9 20 2 0 8
137 9 9 32 14 1 8
137 14 14 20 2 0 8
137 2 2 35 17 0 8
137 2 2 26 8 1 8
137 17 17 20 2 0 8
137 8 8 33 15 0 8
137 8 8 30 12 1 8
137 12 12 33 15 0 8
137 15 15 19 1 0 8
137 15 15 19 1 1 8
137 1 1 25 7 0 8
137 7 7 28 10 0 8
137 7 7 28 10 1 8
137 10 10 21 3 0 8
137 10 10 29 11 1 8
137 3 3 29 11 0 8
145 13 13 18 0 0 8
145 13 13 24 6 1 8
145 0 0 24 6 0 8
145 6 6 23 5 0 8
145 6 6 34 16 1 8
145 16 16 23 5 0 8
145 5 5 27 9 0 8
145 9 9 20 2 0 8
145 9 9 32 14 1 8
145 14 14 20 2 0 8
145 2 2 35 17 0 8
145 2 2 26 8 1 8
145 17 17 20 2 0 8
145 8 8 33 15 0 8
145 8 8 30 12 1 8
145 12 12 33 15 0 8
145 15 15 19 1 0 8
145 15 15 19 1 1 8
145 1 1 25 7 0 8
145 7 7 28 10 0 8
145 7 7 28 10 1 8
145 10 10 21 3 0 8
145 10 10 29 11 1 8
145 3 3 29 11 0 8
153 13 13 18 0 0 8
153 13 13 24 6 1 8
153 0 0 24 6 0 8
153 6 6 23 5 0 8
153 6 6 34 16 1 8
153 16 16 23 5 0 8
153 5 5 27 9 0 8
153 9 9 20 2 0 8
153 9 9 32 14 1 8
153 14 14 20 2 0 8
153 2 2 35 17 0 8
153 2 2 26 8 1 8
153 17 17 20 2 0 8
153 8 8 33 15 0 8
153 8 8 30 12 1 8
153 12 12 33 15 0 8
153 15 15 19 1 0 8
153 15 15 19 1 1 8
153 1 1 25 7 0 8
153 7 7 28 10 0 8
153 7 7 28 10 1 8
153 10 10 21 3 0 8
153 10 10 29 11 1 8
153 3 3 29 11 0 8
161 13 13 18 0 0 8
161 13 13 24 6 1 8
161 0 0 24 6 0 8
161 6 6 23 5 0 8
161 6 6 34 16 1 8
161 16 16 23 5 0 8
161 5 5 27 9 0 8
161 9 9 20 2 0 8
161 9 9 32 14 1 8
161 14 14 20 2 0 8
161 2 2 35 17 0 8
161 2 2 26 8 1 8
161 17 17 20 2 0 8
161 8 8 33 15 0 8
161 8 8 30 12 1 8
161 12 12 33 15 0 8
161 15 15 19 1 0 8
161 15 15 19 1 1 8
161 1 1 25 7 0 8
161 7 7 28 10 0 8
161 7 7 28 10 1 8
161 10 10 21 3 0 8
161 10 10 29 11 1 8
161 3 3 29 11 0 8
169 13 13 18 0 0 8
169 13 13 24 6 1 8
169 0 0 24 6 0 8
169 6 6 23 5 0 8
169 6 6 34 16 1 8
169 16 16 23 5 0 8
169 5 5 27 9 0 8
169 9 9 20 2 0 8
169 9 9 32 14 1 8
169 14 14 20 2 0 8
169 2 2 35 17 0 8
169 2 2 26 8 1 8
169 17 17 20 2 0 8
169 8 8 33 15 0 8
169 8 8 30 12 1 8
169 12 12 33 15 0 8
169 15 15 19 1 0 8
169 15 15 19 1 1 8
169 1 1 25 7 0 8
169 7 7 28 10 0 8
169 7 7 28 10 1 8
169 10 10 21 3 0 8
169 10 10 29 11 1 8
169 3 3 29 11 0 8
177 13 13 18 0 0 8
177 13 13 24 6 1 8
177 0 0 24 6 0 8
177 6 6 23 5 0 8
177 6 6 34 16 1 8
177 16 16 23 5 0 8
177 5 5 27 9 0 8
177 9 9 20 2 0 8
177 9 9 32 14 1 8
177 14 14 20 2 0 8
177 2 2 35 17 0 8
177 2 2 26 8 1 8
177 17 17 20 2 0 8
177 8 8 33 15 0 8
177 8 8 30 12 1 8
177 12 12 33 15 0 8
177 15 15 19 1 0 8
177 15 15 19 1 1 8
177 1 1 25 7 0 8
177 7 7 28 10 0 8
177 7 7 28 10 1 8
177 10 10 21 3 0 8
177 10 10 29 11 1 8
177 3 3 29 11 0 8
185 13 13 18 0 0 8
185 13 13 24 6 1 8
185 0 0 24 6 0 8
185 6 6 23 5 0 8
185 6 6 34 16 1 8
185 16 16 23 5 0 8
185 5 5 27 9 0 8
185 9 9 20 2 0 8
185 9 9 32 14 1 8
185 14 14 20 2 0 8
185 2 2 35 17 0 8
185 2 2 26 8 1 8
185 17 17 20 2 0 8
185 8 8 33 15 0 8
185 8 8 30 12 1 8
185 12 12 33 15 0 8
185 15 15 19 1 0 8
185 15 15 19 1 1 8
185 1 1 25 7 0 8
185 7 7 28 10 0 8
185 7 7 28 10 1 8
185 10 10 21 3 0 8
185 10 10 29 11 1 8
185 3 3 29 11 0 8
193 13 13 18 0 0 8
193 13 13 24 6 1 8
193 0 0 24 6 0 8
193 6 6 23 5 0 8
193 6 6 34 16 1 8
193 16 16 23 5 0 8
193 5 5 27 9 0 8
193 9 9 20 2 0 8
193 9 9 32 14 1 8
193 14 14 20 2 0 8
193 2 2 35 17 0 8
193 2 2 26 8 1 8
193 17 17 20 2 0 8
193 8 8 33 15 0 8
193 8 8 30 12 1 8
193 12 12 33 15 0 8
193 15 15 19 1 0 8
193 15 15 19 1 1 8
193 1 1 25 7 0 8
193 7 7 28 10 0 8
193 7 7 28 10 1 8
193 10 10 21 3 0 8
193 10 10 29 11 1 8
193 3 3 29 11 0 8
201 13 13 18 0 0 8
201 13 13 24 6 1 8
201 0 0 24 6 0 8
201 6 6 23 5 0 8
201 6 6 34 16 1 8
201 16 16 23 5 0 8
201 5 5 27 9 0 8
201 9 9 20 2 0 8
201 9 9 32 14 1 8
201 14 14 20 2 0 8
201 2 2 35 17 0 8
201 2 2 26 8 1 8
201 17 17 20 2 0 8
201 8 8 33 15 0 8
201 8 8 30 12 1 8
201 12 12 33 15 0 8
201 15 15 19 1 0 8
201 15 15 19 1 1 8
201 1 1 25 7 0 8
201 7 7 28 10 0 8
201 7 7 28 10 1 8
201 10 10 21 3 0 8
201 10 10 29 11 1 8
201 3 3 29 11 0 8
209 13 13 18 0 0 8
209 13 13 24 6 1 8
209 0 0 24 6 0 8
209 6 6 23 5 0 8
209 6 6 34 16 1 8
209 16 16 23 5 0 8
209 5 5 27 9 0 8
209 9 9 20 2 0 8
209 9 9 32 14 1 8
209 14 14 20 2 0 8
209 2 2 35 17 0 8
209 2 2 26 8 1 8
209 17 17 20 2 0 8
209 8 8 33 15 0 8
209 8 8 30 12 1 8
209 12 12 33 15 0 8
209 15 15 19 1 0 8
209 15 15 19 1 1 8
209 1 1 25 7 0 8
209 7 7 28 10 0 8
209 7 7 28 10 1 8
209 10 10 21 3 0 8
209 10 10 29 11 1 8
209 3 3 29 11 0 8
217 13 13 18 0 0 8
217 13 13 24 6 1 8
217 0 0 24 6 0 8
217 6 6 23 5 0 8
217 6 6 34 16 1 8
217 16 16 23 5 0 8
217 5 5 27 9 0 8
217 9 9 20 2 0 8
217 9 9 32 14 1 8
217 14 14 20 2 0 8
217 2 2 35 17 0 8
217 2 2 26 8 1 8
217 17 17 20 2 0 8
217 8 8 33 15 0 8
217 8 8 30 12 1 8
217 12 12 33 15 0 8
217 15 15 19 1 0 8
217 15 15 19 1 1 8
217 1 1 25 7 0 8
217 7 7 28 10 0 8
217 7 7 28 10 1 8
217 10 10 21 3 0 8
217 10 10 29 11 1 8
217 3 3 29 11 0 8
225 13 13 18 0 0 8
225 13 13 24 6 1 8
225 0 0 24 6 0 8
225 6 6 23 5 0 8
225 6 6 34 16 1 8
225 16 16 23 5 0 8
225 5 5 27 9 0 8
225 9 9 20 2 0 8
225 9 9 32 14 1 8
225 14 14 20 2 0 8
225 2 2 35 17 0 8
225 2 2 26 8 1 8
225 17 17 20 2 0 8
225 8 8 33 15 0 8
225 8 8 30 12 1 8
225 12 12 33 15 0 8
225 15 15 19 1 0 8
225 15 15 19 1 1 8
225 1 1 25 7 0 8
225 7 7 28 10 0 8
225 7 7 28 10 1 8
225 10 10 21 3 0 8
225 10 10 29 11 1 8
225 3 3 29 11 0 8
233 13 13 18 0 0 8
233 13 13 24 6 1 8
233 0 0 24 6 0 8
233 6 6 23 5 0 8
233 6 6 34 16 1 8
233 16 16 23 5 0 8
233 5 5 27 9 0 8
233 9 9 20 2 0 8
233 9 9 32 14 1 8
233 14 14 20 2 0 8
233 2 2 35 17 0 8
233 2 2 26 8 1 8
233 17 17 20 2 0 8
233 8 8 33 15 0 8
233 8 8 30 12 1 8
233 12 12 33 15 0 8
233 15 15 19 1 0 8
233 15 15 19 1 1 8
233 1 1 25 7 0 8
233 7 7 28 10 0 8
233 7 7 28 10 1 8
233 10 10 21 3 0 8
233 10 10 29 11 1 8
233 3 3 29 11 0 8
241 13 13 18 0 0 8
241 13 13 24 6 1 8
241 0 0 24 6 0 8
241 6 6 23 5 0 8
241 6 6 34 16 1 8
241 16 16 23 5 0 8
241 5 5 27 9 0 8
241 9 9 20 2 0 8
241 9 9 32 14 1 8
241 14 14 20 2 0 8
241 2 2 35 17 0 8
241 2 2 26 8 1 8
241 17 17 20 2 0 8
241 8 8 33 15 0 8
241 8 8 30 12 1 8
241 12 12 33 15 0 8
241 15 15 19 1 0 8
241 15 15 19 1 1 8
241 1 1 25 7 0 8
241 7 7 28 10 0 8
241 7 7 28 10 1 8
241 10 10 21 3 0 8
241 10 10 29 11 1 8
241 3 3 29 11 0 8
249 13 13 18 0 0 8
249 13 13 24 6 1 8
249 0 0 24 6 0 8
249 6 6 23 5 0 8
249 6 6 34 16 1 8
249 16 16 23 5 0 8
249 5 5 27 9 0 8
249 9 9 20 2 0 8
249 9 9 32 14 1 8
249 14 14 20 2 0 8
249 2 2 35 17 0 8
249 2 2 26 8 1 8
249 17 17 20 2 0 8
249 8 8 33 15 0 8
249 8 8 30 12 1 8
249 12 12 33 15 0 8
249 15 15 19 1 0 8
249 15 15 19 1 1 8
249 1 1 25 7 0 8
249 7 7 28 10 0 8
249 7 7 28 10 1 8
249 10 10 21 3 0 8
249 10 10 29 11 1 8
249 3 3 29 11 0 8
257 13 13 18 0 0 8
257 13 13 24 6 1 8
257 0 0 24 6 0 8
257 6 6 23 5 0 8
257 6 6 34 16 1 8
257 16 16 23 5 0 8
257 5 5 27 9 0 8
257 9 9 20 2 0 8
257 9 9 32 14 1 8
257 14 14 20 2 0 8
257 2 2 35 17 0 8
257 2 2 26 8 1 8
257 17 17 20 2 0 8
257 8 8 33 15 0 8
257 8 8 30 12 1 8
257 12 12 33 15 0 8
257 15 15 19 1 0 8
257 15 15 19 1 1 8
257 1 1 25 7 0 8
257 7 7 28 10 0 8
257 7 7 28 10 1 8
257 10 10 21 3 0 8
257 10 10 29 11 1 8
257 3 3 29 11 0 8
265 13 13 18 0 0 8
265 13 13 24 6 1 8
265 0 0 24 6 0 8
265 6 6 23 5 0 8
265 6 6 34 16 1 8
265 16 16 23 5 0 8
265 5 5 27 9 0 8
265 9 9 20 2 0 8
265 9 9 32 14 1 8
265 14 14 20 2 0 8
265 2 2 35 17 0 8
265 2 2 26 8 1 8
265 17 17 20 2 0 8
265 8 8 33 15 0 8
265 8 8 30 12 1 8
265 12 12 33 15 0 8
265 15 15 19 1 0 8
265 15 15 19 1 1 8
265 1 1 25 7 0 8
265 7 7 28 10 0 8
265 7 7 28 10 1 8
265 10 10 21 3 0 8
265 10 10 29 11 1 8
265 3 3 29 11 0 8
273 13 13 18 0 0 8
273 13 13 24 6 1 8
273 0 0 24 6 0 8
273 6 6 23 5 0 8
273 6 6 34 16 1 8
273 16 16 23 5 0 8
273 5 5 27 9 0 8
273 9 9 20 2 0 8
273 9 9 32 14 1 8
273 14 14 20 2 0 8
273 2 2 35 17 0 8
273 2 2 26 8 1 8
273 17 17 20 2 0 8
273 8 8 33 15 0 8
273 8 8 30 12 1 8
273 12 12 33 15 0 8
273 15 15 19 1 0 8
273 15 15 19 1 1 8
273 1 1 25 7 0 8
273 7 7 28 10 0 8
273 7 7 28 10 1 8
273 10 10 21 3 0 8
273 10 10 29 11 1 8
273 3 3 29 11 0 8
281 13 13 18 0 0 8
281 13 13 24 6 1 8
281 0 0 24 6 0 8
281 6 6 23 5 0 8
281 6 6 34 16 1 8
281 16 16 23 5 0 8
281 5 5 27 9 0 8
281 9 9 20 2 0 8
281 9 9 32 14 1 8
281 14 14 20 2 0 8
281 2 2 35 17 0 8
281 2 2 26 8 1 8
281 17 17 20 2 0 8
281 8 8 33 15 0 8
281 8 8 30 12 1 8
281 12 12 33 15 0 8
281 15 15 19 1 0 8
281 15 15 19 1 1 8
281 1 1 25 7 0 8
281 7 7 28 10 0 8
281 7 7 28 10 1 8
281 10 10 21 3 0 8
281 10 10 29 11 1 8
281 3 3 29 11 0 8
289 13 13 18 0 0 8
289 13 13 24 6 1 8
289 0 0 24 6 0 8
289 6 6 23 5 0 8
289 6 6 34 16 1 8
289 16 16 23 5 0 8
289 5 5 27 9 0 8
289 9 9 20 2 0 8
289 9 9 32 14 1 8
289 14 14 20 2 0 8
289 2 2 35 17 0 8
289 2 2 26 8 1 8
289 17 17 20 2 0 8
289 8 8 33 15 0 8
289 8 8 30 12 1 8
289 12 12 33 15 0 8
289 15 15 19 1 0 8
289 15 15 19 1 1 8
289 1 1 25 7 0 8
289 7 7 28 10 0 8
289 7 7 28 10 1 8
289 10 10 21 3 0 8
289 10 10 29 11 1 8
289 3 3 29 11 0 8
297 13 13 18 0 0 8
297 13 13 24 6 1 8
297 0 0 24 6 0 8
297 6 6 23 5 0 8
297 6 6 34 16 1 8
297 16 16 23 5 0 8
297 5 5 27 9 0 8
297 9 9 20 2 0 8
297 9 9 32 14 1 8
297 14 14 20 2 0 8
297 2 2 35 17 0 8
297 2 2 26 8 1 8
297 17 17 20 2 0 8
297 8 8 33 15 0 8
297 8 8 30 12 1 8
297 12 12 33 15 0 8
297 15 15 19 1 0 8
297 15 15 19 1 1 8
297 1 1 25 7 0 8
297 7 7 28 10 0 8
297 7 7 28 10 1 8
297 10 10 21 3 0 8
297 10 10 29 11 1 8
297 3 3 29 11 0 8
305 13 13 18 0 0 8
305 13 13 24 6 1 8
305 0 0 24 6 0 8
305 6 6 23 5 0 8
305 6 6 34 16 1 8
305 16 16 23 5 0 8
305 5 5 27 9 0 8
305 9 9 20 2 0 8
305 9 9 32 14 1 8
305 14 14 20 2 0 8
305 2 2 35 17 0 8
305 2 2 26 8 1 8
305 17 17 20 2 0 8
305 8 8 33 15 0 8
305 8 8 30 12 1 8
305 12 12 33 15 0 8
305 15 15 19 1 0 8
305 15 15 19 1 1 8
305 1 1 25 7 0 8
305 7 7 28 10 0 8
305 7 7 28 10 1 8
305 10 10 21 3 0 8
305 10 10 29 11 1 8
305 3 3 29 11 0 8
313 13 13 18 0 0 8
313 13 13 24 6 1 8
313 0 0 24 6 0 8
313 6 6 23 5 0 8
313 6 6 34 16 1 8
313 16 16 23 5 0 8
313 5 5 27 9 0 8
313 9 9 20 2 0 8
313 9 9 32 14 1 8
313 14 14 20 2 0 8
313 2 2 35 17 0 8
313 2 2 26 8 1 8
313 17 17 20 2 0 8
313 8 8 33 15 0 8
313 8 8 30 12 1 8
313 12 12 33 15 0 8
313 15 15 19 1 0 8
313 15 15 19 1 1 8
313 1 1 25 7 0 8
313 7 7 28 10 0 8
313 7 7 28 10 1 8
313 10 10 21 3 0 8
313 10 10 29 11 1 8
313 3 3 29 11 0 8
321 13 13 18 0 0 8
321 13 13 24 6 1 8
321 0 0 24 6 0 8
321 6 6 23 5 0 8
321 6 6 34 16 1 8
321 16 16 23 5 0 8
321 5 5 27 9 0 8
321 9 9 20 2 0 8
321 9 9 32 14 1 8
321 14 14 20 2 0 8
321 2 2 35 17 0 8
321 2 2 26 8 1 8
321 17 17 20 2 0 8
321 8 8 33 15 0 8
321 8 8 30 12 1 8
321 12 12 33 15 0 8
321 15 15 19 1 0 8
321 15 15 19 1 1 8
321 1 1 25 7 0 8
321 7 7 28 10 0 8
321 7 7 28 10 1 8
321 10 10 21 3 0 8
321 10 10 29 11 1 8
321 3 3 29 11 0 8
329 13 13 18 0 0 8
329 13 13 24 6 1 8
329 0 0 24 6 0 8
329 6 6 23 5 0 8
329 6 6 34 16 1 8
329 16 16 23 5 0 8
329 5 5 27 9 0 8
329 9 9 20 2 0 8
